"","trait","cpg","method","nsnp","beta","se","pval","decision","pass"
"4391","Ulcerative colitis","cg16206678","Wald ratio",1,0.039257478279856,0.12423770038134,0.752012497378286,1,FALSE
"4392","Ulcerative colitis","cg16553272","Wald ratio",1,0.153931206426421,0.12309266415148,0.211105596758912,1,FALSE
"4393","Ulcerative colitis","cg16642360","Wald ratio",1,0.170257493513154,0.119580119530611,0.154506023957026,1,FALSE
"4394","Ulcerative colitis","cg16753237","Wald ratio",1,0.187938274676673,0.122172319066503,0.123974087003036,1,FALSE
"4395","Ulcerative colitis","cg17416722","Wald ratio",1,0.152048624687083,0.124071403545296,0.22038956190377,1,FALSE
"4396","Ulcerative colitis","cg17439097","Wald ratio",1,0.123035539284137,0.12756744542671,0.334808121783587,1,FALSE
"4397","Ulcerative colitis","cg17553885","Wald ratio",1,0.0139435453977668,0.122186282922965,0.909144959600606,1,FALSE
"4398","Ulcerative colitis","cg17606183","Wald ratio",1,-0.140072713608921,0.123812437480006,0.257916260346541,1,FALSE
"4399","Ulcerative colitis","cg17990771","Wald ratio",1,-0.0606158314587914,0.122186282922965,0.619828383134181,1,FALSE
"4400","Ulcerative colitis","cg18067840","Wald ratio",1,0.138563347669559,0.122195169013441,0.256815055892924,1,FALSE
"4401","Ulcerative colitis","cg18698799","Wald ratio",1,-0.271216175731325,0.129260880383067,0.0358868008995941,1,FALSE
"4402","Ulcerative colitis","cg19263700","Wald ratio",1,-0.170197829762818,0.127549673245759,0.182084238961263,1,FALSE
"4403","Ulcerative colitis","cg19350679","Wald ratio",1,-0.0143649999746112,0.122188821805958,0.906413174183464,1,FALSE
"4404","Ulcerative colitis","cg19609334","Wald ratio",1,-0.0777850276992134,0.122182474598476,0.524365885168392,1,FALSE
"4405","Ulcerative colitis","cg20022036","Wald ratio",1,0.122091074810726,0.121238010125065,0.313917339615447,1,FALSE
"4406","Ulcerative colitis","cg20116128","Wald ratio",1,-0.00507649654458025,0.122218018960378,0.966868274735908,1,FALSE
"4407","Ulcerative colitis","cg20370184","Wald ratio",1,-0.119446828173477,0.129311658042927,0.355635888355831,1,FALSE
"4408","Ulcerative colitis","cg20443451","Wald ratio",1,-0.103189090927556,0.122195169013441,0.398411681845128,1,FALSE
"4409","Ulcerative colitis","cg20544437","Wald ratio",1,0.0165839837105267,0.119569963998639,0.889689665414317,1,FALSE
"4410","Ulcerative colitis","cg20636526","Wald ratio",1,-0.264295180692303,0.122174857949497,0.0305216926993661,1,FALSE
"4411","Ulcerative colitis","cg20808711","Wald ratio",1,-0.0384463051635802,0.122223096726364,0.753096947576396,1,FALSE
"4412","Ulcerative colitis","cg20966357","Wald ratio",1,0.0167832860254802,0.122200246779427,0.89076008741084,1,FALSE
"4413","Ulcerative colitis","cg21035875","Wald ratio",1,0.104640062558077,0.128582998623925,0.415763018476982,1,FALSE
"4414","Ulcerative colitis","cg21079591","Wald ratio",1,-0.0608976474710186,0.122182474598476,0.618191166190464,1,FALSE
"4415","Ulcerative colitis","cg21189146","Wald ratio",1,0.0493977769540513,0.123356707982756,0.688827591429375,1,FALSE
"4416","Ulcerative colitis","cg21587837","Wald ratio",1,0.149114945388627,0.122211671752896,0.222413059622884,1,FALSE
"4417","Ulcerative colitis","cg21698879","Wald ratio",1,-0.0791763355793985,0.129267227590549,0.540206186088484,1,FALSE
"4418","Ulcerative colitis","cg21755381","Wald ratio",1,0.0588119550922376,0.11959154450408,0.622879456301041,1,FALSE
"4419","Ulcerative colitis","cg22370379","Wald ratio",1,0.0982471551816063,0.122216749518882,0.421468386661137,1,FALSE
"4420","Ulcerative colitis","cg22425813","Wald ratio",1,0.0914683375901938,0.122218018960378,0.454217086186945,1,FALSE
"4421","Ulcerative colitis","cg22692488","Wald ratio",1,0.224080543524071,0.121264668396492,0.0646221051037693,1,FALSE
"4422","Ulcerative colitis","cg22933800","Wald ratio",1,0.050106125309109,0.127029202232186,0.693251993475742,1,FALSE
"4423","Ulcerative colitis","cg23365293","Wald ratio",1,-0.0077524792192427,0.134522715386139,0.954043736944452,1,FALSE
"4424","Ulcerative colitis","cg23505644","Wald ratio",1,-0.0869415092136064,0.12219897733793,0.476789978959571,1,FALSE
"4425","Ulcerative colitis","cg23732629","Wald ratio",1,-0.125382736611201,0.127549673245759,0.325602006458194,1,FALSE
"4426","Ulcerative colitis","cg24071943","Wald ratio",1,-0.0777799499332274,0.135694409887426,0.56650971253124,1,FALSE
"4427","Ulcerative colitis","cg24080129","Wald ratio",1,0.21964257605224,0.129227874904157,0.089196169990979,1,FALSE
"4428","Ulcerative colitis","cg24147543","Wald ratio",1,0.0561220085611134,0.135424018848667,0.678568779159064,1,FALSE
"4429","Ulcerative colitis","cg24195524","Wald ratio",1,-0.182987452840248,0.119580119530611,0.125954911244146,1,FALSE
"4430","Ulcerative colitis","cg24509300","Wald ratio",1,-0.180350822851978,0.129590935172162,0.164015323309083,1,FALSE
"4431","Ulcerative colitis","cg24594224","Wald ratio",1,-0.0526246972382031,0.12309266415148,0.66899990249997,1,FALSE
"4432","Ulcerative colitis","cg24640182","Wald ratio",1,-0.271908021346928,0.136023195235024,0.0456102199383691,1,FALSE
"4433","Ulcerative colitis","cg24707219","Wald ratio",1,0.192197250897495,0.129557929693252,0.137945587438638,1,FALSE
"4434","Ulcerative colitis","cg24735489","Wald ratio",1,-0.0196192183287041,0.122209132869903,0.872457234974644,1,FALSE
"4435","Ulcerative colitis","cg24955829","Wald ratio",1,0.0862915551673886,0.122182474598476,0.480031752736636,1,FALSE
"4436","Ulcerative colitis","cg25212457","Wald ratio",1,-0.0760065401625901,0.126249765153323,0.547152090552612,1,FALSE
"4437","Ulcerative colitis","cg25219495","Wald ratio",1,-0.12343922168003,0.129298963627962,0.339739206253623,1,FALSE
"4438","Ulcerative colitis","cg25436684","Wald ratio",1,-0.122168510742014,0.126267537334274,0.333275667977571,1,FALSE
"4439","Ulcerative colitis","cg27003765","Wald ratio",1,0.136302472364259,0.122164702417524,0.264538955499307,1,FALSE
"4440","Ulcerative colitis","cg27196273","Wald ratio",1,-0.141555421276855,0.12334782189228,0.251128838332758,1,FALSE
"4441","Narcolepsy","cg07026904","Inverse variance weighted",4,-0.0865757823361258,0.017599105996211,8.68416534457857e-07,3,FALSE
"4442","Narcolepsy","cg07026904","Simple mode",4,-0.0829570822130098,0.0262669374243538,0.0509405565877162,3,FALSE
"4443","Narcolepsy","cg07026904","MR Egger",4,-0.0925810354227031,0.0479534561241345,0.193277935324801,3,FALSE
"4444","Narcolepsy","cg07026904","Weighted median",4,-0.0847763686339317,0.0209842040041448,5.34491981434512e-05,3,FALSE
"4445","Narcolepsy","cg07026904","Weighted mode",4,-0.0847388159243578,0.0234160287923617,0.0362770525566883,3,FALSE
"4446","Narcolepsy","cg07026904","Simple median",4,-0.0844268431674982,0.0229967344451809,0.000241363739747269,3,FALSE
"4447","Migraine in bipolar disorder","cg00505001","Wald ratio",1,0.159344115061265,0.0189881041323533,4.78810028540579e-17,2,FALSE
"4448","Migraine in bipolar disorder","cg00729885","Wald ratio",1,0.27069009609226,0.0189367181970146,2.36948133509823e-46,2,FALSE
"4449","Migraine in bipolar disorder","cg01952313","Wald ratio",1,0.195919389238184,0.0189747571361614,5.41692114413688e-25,2,FALSE
"4450","Migraine in bipolar disorder","cg02127375","Wald ratio",1,0.110800589399104,0.0190027858281643,5.51771320550828e-09,2,FALSE
"4451","Migraine in bipolar disorder","cg02229135","Wald ratio",1,0.161760255046897,0.0189827653338765,1.57598905858572e-17,2,FALSE
"4452","Migraine in bipolar disorder","cg02558362","Wald ratio",1,0.127905265531333,0.0189987817293067,1.67015920815137e-11,2,FALSE
"4453","Migraine in bipolar disorder","cg03014934","Wald ratio",1,0.231806292086506,0.0189605759527075,2.26624231195039e-34,2,FALSE
"4454","Migraine in bipolar disorder","cg03356172","Wald ratio",1,0.142074770363519,0.0189964460049732,7.48797557717576e-14,2,FALSE
"4455","Migraine in bipolar disorder","cg04916802","Wald ratio",1,0.182876037209686,0.0189841000334957,5.79451657618007e-22,2,FALSE
"4456","Migraine in bipolar disorder","cg05093686","Wald ratio",1,0.120428445102104,0.0190009506161879,2.32733438263903e-10,2,FALSE
"4457","Migraine in bipolar disorder","cg05446322","Wald ratio",1,0.220272985839666,0.0191491022739176,1.2734215473903e-30,2,FALSE
"4458","Migraine in bipolar disorder","cg10587183","Wald ratio",1,0.133072054594656,0.0206012554595922,1.05108636561023e-10,2,FALSE
"4459","Migraine in bipolar disorder","cg12029639","Wald ratio",1,0.243441702854215,0.018955737666588,9.45935838459056e-38,2,FALSE
"4460","Migraine in bipolar disorder","cg12573705","Wald ratio",1,0.245079546124409,0.0189545698044212,3.05455676168829e-38,2,FALSE
"4461","Migraine in bipolar disorder","cg13238479","Wald ratio",1,0.174841979689447,0.01898927199452,3.34093978225456e-20,2,FALSE
"4462","Migraine in bipolar disorder","cg13446906","Wald ratio",1,0.282541728198276,0.0189315462359902,2.28726842715461e-50,2,FALSE
"4463","Migraine in bipolar disorder","cg14774585","Wald ratio",1,0.314039471348905,0.0189170313776316,6.86703842019936e-62,2,FALSE
"4464","Migraine in bipolar disorder","cg16041090","Wald ratio",1,0.137807568843528,0.01910822709808,5.51564318207013e-13,2,FALSE
"4465","Migraine in bipolar disorder","cg16877681","Wald ratio",1,0.10213038067287,0.0190109608633318,7.77886511988506e-08,2,FALSE
"4466","Migraine in bipolar disorder","cg21392700","Wald ratio",1,0.122507072921534,0.0189984480544019,1.1313603975557e-10,2,FALSE
"4467","Migraine in bipolar disorder","cg21884062","Wald ratio",1,0.173714492186139,0.0189872699450913,5.74641259800444e-20,2,FALSE
"4468","Migraine in bipolar disorder","cg22855860","Wald ratio",1,0.126989494755119,0.0189924419061156,2.28856388564515e-11,2,FALSE
"4469","Urinary albumin-to-creatinine ratio","cg00939682","Wald ratio",1,9.52499836065574,0.204739344262295,0,2,FALSE
"4470","Urinary albumin-to-creatinine ratio","cg02774632","Wald ratio",1,-1.35929672131148,0.234952459016393,7.2334920455414e-09,2,FALSE
"4471","Urinary albumin-to-creatinine ratio","cg05164933","Wald ratio",1,1.05809016393443,0.21414262295082,7.77015685050503e-07,1,FALSE
"4472","Urinary albumin-to-creatinine ratio","cg14835575","Wald ratio",1,2.0748262295082,0.234729508196721,9.63874401620942e-19,2,FALSE
"4473","Urinary albumin-to-creatinine ratio","cg24571822","Wald ratio",1,-2.4724868852459,0.213559016393443,5.35644732839718e-31,2,FALSE
"4474","Urinary albumin-to-creatinine ratio","cg26513988","Wald ratio",1,1.12697704918033,0.214186885245902,1.42766081125041e-07,1,FALSE
"4475","IgA nephropathy","cg00010853","Wald ratio",1,-0.122126692833263,0.0227167701154422,7.61339199544043e-08,2,FALSE
"4476","IgA nephropathy","cg00022997","Wald ratio",1,-0.413622727565845,0.0241657465916707,1.1261757838663e-65,2,FALSE
"4477","IgA nephropathy","cg00023507","Wald ratio",1,-0.36039957385711,0.0240656182584634,1.05841220031046e-50,2,FALSE
"4478","IgA nephropathy","cg00026776","Wald ratio",1,0.342543354435139,0.0225575124990446,4.42306655100745e-52,2,FALSE
"4479","IgA nephropathy","cg00047553","Wald ratio",1,-0.332897246285414,0.0240944618112391,2.03142177030128e-43,2,FALSE
"4480","IgA nephropathy","cg00076543","Wald ratio",1,0.139887522505697,0.0232917869425649,1.90304702740576e-09,2,FALSE
"4481","IgA nephropathy","cg00082981","Wald ratio",1,-0.274672208474607,0.0267569277578196,1.00837788967334e-24,2,FALSE
"4482","IgA nephropathy","cg00086577","Wald ratio",1,0.285995569218243,0.022616023706104,1.18159532335876e-36,2,FALSE
"4483","IgA nephropathy","cg00089464","Wald ratio",1,-0.133753734982553,0.0227101773033792,3.87144414572996e-09,2,FALSE
"4484","IgA nephropathy","cg00119460","Wald ratio",1,-0.221502415338507,0.0226691782533622,1.49842103874526e-22,2,FALSE
"4485","IgA nephropathy","cg00119778","Wald ratio",1,-0.307035498790528,0.0225418545703949,3.01724638801114e-42,2,FALSE
"4486","IgA nephropathy","cg00120932","Wald ratio",1,-0.171048242696246,0.027490996175963,4.90940769103415e-10,2,FALSE
"4487","IgA nephropathy","cg00122779","Wald ratio",1,-0.833942928086224,0.0232441950804848,6.86110025922691e-282,2,FALSE
"4488","IgA nephropathy","cg00124375","Wald ratio",1,0.150187143151171,0.0226961675777452,3.65841152240041e-11,2,FALSE
"4489","IgA nephropathy","cg00144673","Wald ratio",1,-0.170248658208226,0.022697815780761,6.3496031597813e-14,2,FALSE
"4490","IgA nephropathy","cg00188055","Wald ratio",1,0.28379150973542,0.0226182899852506,4.12897475621807e-36,2,FALSE
"4491","IgA nephropathy","cg00218406","Wald ratio",1,-0.196977360489401,0.023434150478051,4.25793413805657e-17,2,FALSE
"4492","IgA nephropathy","cg00232453","Wald ratio",1,-0.451331758338002,0.0224678914600627,9.42455124558368e-90,2,FALSE
"4493","IgA nephropathy","cg00244776","Wald ratio",1,-0.440594333766467,0.0224823132364506,1.62807175329817e-85,2,FALSE
"4494","IgA nephropathy","cg00278359","Wald ratio",1,-0.136443808329647,0.0227142978109186,1.89037722953871e-09,2,FALSE
"4495","IgA nephropathy","cg00330953","Wald ratio",1,0.237596293685878,0.0226625854412991,1.02238900369559e-25,2,FALSE
"4496","IgA nephropathy","cg00334532","Wald ratio",1,-0.24000370021577,0.0231492173817018,3.47864258334481e-25,2,FALSE
"4497","IgA nephropathy","cg00355613","Wald ratio",1,0.313699183583239,0.021961069032717,2.74027554807535e-46,2,FALSE
"4498","IgA nephropathy","cg00356500","Wald ratio",1,-0.130377597130149,0.0227039965420701,9.32913794700433e-09,2,FALSE
"4499","IgA nephropathy","cg00357273","Wald ratio",1,-0.269889123322876,0.0226320936855076,8.7618635039209e-33,2,FALSE
"4500","IgA nephropathy","cg00366603","Wald ratio",1,0.192253198595484,0.0241892334846452,1.89725644354399e-15,2,FALSE
"4501","IgA nephropathy","cg00403478","Wald ratio",1,0.235457750272932,0.0226607312129064,2.73733136022353e-25,2,FALSE
"4502","IgA nephropathy","cg00403498","Wald ratio",1,0.289779225266293,0.0219759028598589,1.05327406384984e-39,2,FALSE
"4503","IgA nephropathy","cg00440797","Wald ratio",1,-0.644642691218848,0.0224707758153403,5.37831186633201e-181,2,FALSE
"4504","IgA nephropathy","cg00442389","Wald ratio",1,0.260372811160642,0.0226561986546131,1.44148052360991e-30,2,FALSE
"4505","IgA nephropathy","cg00478874","Wald ratio",1,0.145093989807101,0.0227019362883004,1.6452376386194e-10,2,FALSE
"4506","IgA nephropathy","cg00504902","Wald ratio",1,0.147210488504711,0.022711001404887,9.05733856854527e-11,2,FALSE
"4507","IgA nephropathy","cg00523604","Wald ratio",1,-1.09457862762788,0.0223939283497306,0,2,FALSE
"4508","IgA nephropathy","cg00525277","Wald ratio",1,0.122204158375004,0.0227035844913161,7.34203600267051e-08,2,FALSE
"4509","IgA nephropathy","cg00526843","Wald ratio",1,-0.200306318530479,0.0249855215666334,1.08451202371533e-15,2,FALSE
"4510","IgA nephropathy","cg00528492","Wald ratio",1,0.410555009702765,0.0226941073239755,3.76444305852551e-73,2,FALSE
"4511","IgA nephropathy","cg00539542","Wald ratio",1,0.203305223917651,0.0226805096490955,3.13467989447874e-19,2,FALSE
"4512","IgA nephropathy","cg00540941","Wald ratio",1,-0.166310277102072,0.0242055094894259,6.38601872996304e-12,2,FALSE
"4513","IgA nephropathy","cg00552704","Wald ratio",1,0.188788263805606,0.0226817458013573,8.55065412476032e-17,2,FALSE
"4514","IgA nephropathy","cg00558297","Wald ratio",1,0.326090167830332,0.0248163747321413,1.93916303737403e-39,2,FALSE
"4515","IgA nephropathy","cg00570906","Wald ratio",1,0.248290246902872,0.0241546212213143,8.74480241133079e-25,2,FALSE
"4516","IgA nephropathy","cg00588198","Wald ratio",1,0.232172057561018,0.0226664999234616,1.27281224337497e-24,2,FALSE
"4517","IgA nephropathy","cg00599564","Wald ratio",1,0.146570367658466,0.0244473832819884,2.03060508186573e-09,2,FALSE
"4518","IgA nephropathy","cg00617292","Wald ratio",1,0.163502151213974,0.0227013182121695,5.91966958013025e-13,2,FALSE
"4519","IgA nephropathy","cg00648423","Wald ratio",1,0.166684419186649,0.0231844477211636,6.50324652244628e-13,2,FALSE
"4520","IgA nephropathy","cg00657529","Wald ratio",1,0.15675708639736,0.0226982278315149,4.98026672125296e-12,2,FALSE
"4521","IgA nephropathy","cg00661399","Wald ratio",1,0.194369903318471,0.0230826711849405,3.74566269547327e-17,2,FALSE
"4522","IgA nephropathy","cg00676394","Wald ratio",1,-0.130924388480627,0.025949720330852,4.52786186319222e-07,1,FALSE
"4523","IgA nephropathy","cg00686197","Wald ratio",1,0.276065558099053,0.0226395105990785,3.34701151585152e-34,2,FALSE
"4524","IgA nephropathy","cg00689685","Wald ratio",1,-0.38938590221912,0.0246400170094551,2.96711220296731e-56,2,FALSE
"4525","IgA nephropathy","cg00755130","Wald ratio",1,-0.278738943390613,0.0241377271404028,7.56869237437706e-31,2,FALSE
"4526","IgA nephropathy","cg00757933","Wald ratio",1,-0.116921255658745,0.022718418318458,2.65334467931152e-07,1,FALSE
"4527","IgA nephropathy","cg00774102","Wald ratio",1,-0.162712455944048,0.0227023483390543,7.65426135476979e-13,2,FALSE
"4528","IgA nephropathy","cg00811535","Wald ratio",1,0.23397910614242,0.0226586709591367,5.3615714134304e-25,2,FALSE
"4529","IgA nephropathy","cg00848392","Wald ratio",1,0.213180432286566,0.0226714445325088,5.30104242253171e-21,2,FALSE
"4530","IgA nephropathy","cg00869530","Wald ratio",1,0.352887064511284,0.0240779797810816,1.23312898918747e-48,2,FALSE
"4531","IgA nephropathy","cg00870279","Wald ratio",1,0.180575268178083,0.0226965796284992,1.77609427041951e-15,2,FALSE
"4532","IgA nephropathy","cg00872984","Wald ratio",1,0.142180378925994,0.0227039965420701,3.79217933629251e-10,2,FALSE
"4533","IgA nephropathy","cg00874877","Wald ratio",1,-0.279399872799932,0.0226195261375125,4.74243526851574e-35,2,FALSE
"4534","IgA nephropathy","cg00903577","Wald ratio",1,0.27081623751924,0.022629827406361,5.27639261834155e-33,2,FALSE
"4535","IgA nephropathy","cg00916439","Wald ratio",1,0.178606489675759,0.0243456067457653,2.19592002316e-13,2,FALSE
"4536","IgA nephropathy","cg00933538","Wald ratio",1,0.292193636659002,0.0226059284626325,3.23057138715953e-38,2,FALSE
"4537","IgA nephropathy","cg00933603","Wald ratio",1,-0.423463735722184,0.0224948807844457,4.72156569482166e-79,2,FALSE
"4538","IgA nephropathy","cg00934322","Wald ratio",1,0.277761971053022,0.0226370382945549,1.30859279771404e-34,2,FALSE
"4539","IgA nephropathy","cg00978102","Wald ratio",1,-0.185203628271709,0.0226881325880434,3.26756556194342e-16,2,FALSE
"4540","IgA nephropathy","cg00995368","Wald ratio",1,-0.301903612675588,0.0222008825715099,4.07496099126626e-42,2,FALSE
"4541","IgA nephropathy","cg01016191","Wald ratio",1,0.109152862794722,0.0220855083604068,7.72124821004822e-07,1,FALSE
"4542","IgA nephropathy","cg01018117","Wald ratio",1,-0.15682033618809,0.0241982986012319,9.13375042962016e-11,2,FALSE
"4543","IgA nephropathy","cg01033871","Wald ratio",1,0.298681581805157,0.0226057224372555,7.41630013629553e-40,2,FALSE
"4544","IgA nephropathy","cg01064373","Wald ratio",1,-0.389653735209181,0.022690810917944,4.28009626092314e-66,2,FALSE
"4545","IgA nephropathy","cg01082299","Wald ratio",1,-0.138711941704708,0.0229458703346326,1.49242266741673e-09,2,FALSE
"4546","IgA nephropathy","cg01140214","Wald ratio",1,0.223048841818042,0.0226578468576288,7.25997679975632e-23,2,FALSE
"4547","IgA nephropathy","cg01172310","Wald ratio",1,0.111138741403334,0.0227159460139343,9.95413867781007e-07,1,FALSE
"4548","IgA nephropathy","cg01192291","Wald ratio",1,0.127273412775345,0.0220721167109037,8.10532777505047e-09,2,FALSE
"4549","IgA nephropathy","cg01246982","Wald ratio",1,0.166627556182605,0.0227015242375464,2.13708592608164e-13,2,FALSE
"4550","IgA nephropathy","cg01255021","Wald ratio",1,-0.148862399977255,0.0220482177671753,1.46147997367817e-11,2,FALSE
"4551","IgA nephropathy","cg01255465","Wald ratio",1,0.163301894547559,0.0226984338568919,6.27303147155163e-13,2,FALSE
"4552","IgA nephropathy","cg01260810","Wald ratio",1,0.195805694170574,0.0255854674643695,1.96337246252635e-14,2,FALSE
"4553","IgA nephropathy","cg01286685","Wald ratio",1,0.135984783789759,0.023304766541314,5.37702073139191e-09,2,FALSE
"4554","IgA nephropathy","cg01290934","Wald ratio",1,-0.186019900815263,0.0226679421011004,2.28111745548513e-16,2,FALSE
"4555","IgA nephropathy","cg01297670","Wald ratio",1,-0.413373024808958,0.0225043579517864,2.34480516821961e-75,2,FALSE
"4556","IgA nephropathy","cg01336390","Wald ratio",1,-0.228085338183445,0.0238095287148899,9.7438264192856e-22,2,FALSE
"4557","IgA nephropathy","cg01337207","Wald ratio",1,0.116127027830526,0.0227027603898083,3.13564674654434e-07,1,FALSE
"4558","IgA nephropathy","cg01341801","Wald ratio",1,-0.676261817873155,0.0239823840061676,6.13971156342538e-175,2,FALSE
"4559","IgA nephropathy","cg01362455","Wald ratio",1,-0.229859010653778,0.0244043239782017,4.56350245281681e-21,2,FALSE
"4560","IgA nephropathy","cg01367322","Wald ratio",1,0.252242843760037,0.0226623794159222,8.91681145841944e-29,2,FALSE
"4561","IgA nephropathy","cg01369511","Wald ratio",1,-0.479236659496297,0.0239197522915688,2.71828025869392e-89,2,FALSE
"4562","IgA nephropathy","cg01372898","Wald ratio",1,0.230253343225298,0.0226660878727076,3.03728126458054e-24,2,FALSE
"4563","IgA nephropathy","cg01485117","Wald ratio",1,0.222141918108621,0.0226695903041161,1.13576569591946e-22,2,FALSE
"4564","IgA nephropathy","cg01493678","Wald ratio",1,0.162685466619665,0.0232139093500703,2.41571035269946e-12,2,FALSE
"4565","IgA nephropathy","cg01499815","Wald ratio",1,-0.157099912624638,0.0238459952066136,4.45476534262861e-11,2,FALSE
"4566","IgA nephropathy","cg01505556","Wald ratio",1,0.239239552092589,0.024409062561872,1.1119062691248e-22,2,FALSE
"4567","IgA nephropathy","cg01506341","Wald ratio",1,-0.174144392061348,0.0248118421738479,2.24102558053895e-12,2,FALSE
"4568","IgA nephropathy","cg01516851","Wald ratio",1,0.121729063855711,0.0237740923500511,3.05146702471162e-07,1,FALSE
"4569","IgA nephropathy","cg01541565","Wald ratio",1,-0.528154706927871,0.0238513518664148,1.202487938691e-108,2,FALSE
"4570","IgA nephropathy","cg01566283","Wald ratio",1,0.121132620389384,0.0220714986347728,4.06068747686319e-08,2,FALSE
"4571","IgA nephropathy","cg01569346","Wald ratio",1,0.139438181158526,0.0226998760345307,8.11382448877478e-10,2,FALSE
"4572","IgA nephropathy","cg01578324","Wald ratio",1,0.223035656193916,0.0226732987609016,7.80562568066386e-23,2,FALSE
"4573","IgA nephropathy","cg01584389","Wald ratio",1,-0.296445382363527,0.0226119031985646,2.88038327042212e-39,2,FALSE
"4574","IgA nephropathy","cg01620082","Wald ratio",1,0.322934271105909,0.021954270195277,5.60977618575784e-49,2,FALSE
"4575","IgA nephropathy","cg01641092","Wald ratio",1,-0.200866913581213,0.0238200360091154,3.37816688869896e-17,2,FALSE
"4576","IgA nephropathy","cg01655658","Wald ratio",1,0.145979898928071,0.024940814059831,4.82631126235952e-09,2,FALSE
"4577","IgA nephropathy","cg01667634","Wald ratio",1,0.27293211814072,0.0226368322691779,1.7817084650665e-33,2,FALSE
"4578","IgA nephropathy","cg01738650","Wald ratio",1,-0.428951633688528,0.0224748963228797,3.31291971491301e-81,2,FALSE
"4579","IgA nephropathy","cg01787834","Wald ratio",1,-0.133842119869273,0.0227149158870495,3.80956299748705e-09,2,FALSE
"4580","IgA nephropathy","cg01812434","Wald ratio",1,-0.539477449595376,0.0217012710323581,2.05368947818045e-136,2,FALSE
"4581","IgA nephropathy","cg01813171","Wald ratio",1,-0.122478172126373,0.024218077037421,4.25225627441431e-07,1,FALSE
"4582","IgA nephropathy","cg01815645","Wald ratio",1,0.461859243050403,0.0225453570018033,2.88323706336501e-93,2,FALSE
"4583","IgA nephropathy","cg01824410","Wald ratio",1,-0.123311132725462,0.0232992038561358,1.20652741572795e-07,2,FALSE
"4584","IgA nephropathy","cg01830271","Wald ratio",1,0.262119288281215,0.0220049524380116,1.02696269522793e-32,2,FALSE
"4585","IgA nephropathy","cg01860396","Wald ratio",1,0.171647158467097,0.0226957555269913,3.93989815557756e-14,2,FALSE
"4586","IgA nephropathy","cg01889448","Wald ratio",1,-0.22304080682834,0.0245817118277727,1.15312362679908e-19,2,FALSE
"4587","IgA nephropathy","cg01937212","Wald ratio",1,-1.61301655970172,0.019022735106374,0,2,FALSE
"4588","IgA nephropathy","cg01945183","Wald ratio",1,0.113416145920358,0.0227206845976046,5.98323717252139e-07,1,FALSE
"4589","IgA nephropathy","cg01963633","Wald ratio",1,-0.225041313238717,0.0232606771106424,3.86021425653253e-22,2,FALSE
"4590","IgA nephropathy","cg01978236","Wald ratio",1,-0.387052046748806,0.0224992073173621,2.52484403352737e-66,2,FALSE
"4591","IgA nephropathy","cg01992382","Wald ratio",1,0.151811653248577,0.0226939012985986,2.23880417273239e-11,2,FALSE
"4592","IgA nephropathy","cg02000145","Wald ratio",1,0.19862618158129,0.0230777265758933,7.51055246196579e-18,2,FALSE
"4593","IgA nephropathy","cg02010152","Wald ratio",1,0.133474158546005,0.0229436040554859,5.97382801481826e-09,2,FALSE
"4594","IgA nephropathy","cg02077524","Wald ratio",1,-0.188481904070052,0.0229151725534641,1.9486352026366e-16,2,FALSE
"4595","IgA nephropathy","cg02149965","Wald ratio",1,-0.410960673670019,0.0225117748653573,1.8755218359279e-74,2,FALSE
"4596","IgA nephropathy","cg02169713","Wald ratio",1,-0.41795338098975,0.0238812255460754,1.39944711206354e-68,2,FALSE
"4597","IgA nephropathy","cg02197634","Wald ratio",1,0.245625926727899,0.0226446612335028,2.06149618650617e-27,2,FALSE
"4598","IgA nephropathy","cg02205391","Wald ratio",1,-0.17114589872493,0.022697609755384,4.69032226815518e-14,2,FALSE
"4599","IgA nephropathy","cg02236874","Wald ratio",1,0.189651098084355,0.0226957555269913,6.47508980805117e-17,2,FALSE
"4600","IgA nephropathy","cg02247838","Wald ratio",1,0.24733305300147,0.0226450732842567,9.03244936075937e-28,2,FALSE
"4601","IgA nephropathy","cg02252769","Wald ratio",1,0.167095439813704,0.0226862783596507,1.76504156914524e-13,2,FALSE
"4602","IgA nephropathy","cg02255950","Wald ratio",1,0.114827213727224,0.0233072388458376,8.36402839455887e-07,1,FALSE
"4603","IgA nephropathy","cg02293354","Wald ratio",1,-0.185982816247408,0.0226716505578858,2.33836661615303e-16,2,FALSE
"4604","IgA nephropathy","cg02304584","Wald ratio",1,-0.432428723975647,0.0224841674648433,1.97521791081386e-82,2,FALSE
"4605","IgA nephropathy","cg02308296","Wald ratio",1,-0.28359640370343,0.0227567390385743,1.20187542709936e-35,2,FALSE
"4606","IgA nephropathy","cg02352370","Wald ratio",1,0.261608139320953,0.0226426009797331,7.0625082397247e-31,2,FALSE
"4607","IgA nephropathy","cg02355653","Wald ratio",1,0.30288594167298,0.0241177426788367,3.56426044844192e-36,2,FALSE
"4608","IgA nephropathy","cg02376496","Wald ratio",1,0.14119887403011,0.0220690263302492,1.57367217257155e-10,2,FALSE
"4609","IgA nephropathy","cg02389040","Wald ratio",1,-0.456884966348845,0.0224540877598057,4.88379476571448e-92,2,FALSE
"4610","IgA nephropathy","cg02432444","Wald ratio",1,0.200121513767337,0.0226860723342737,1.13099978509829e-18,2,FALSE
